Date,Open,High,Low,Close,Volume,OpenInt
5/15/2003,25.709,25.914,25.539,25.861,69593100,0
5/16/2003,25.691,25.877,25.466,25.664,78943470,0
5/19/2003,25.501,25.645,24.688,24.757,102147952,0
5/20/2003,24.824,25.005,24.512,24.832,80307916,0
5/21/2003,24.722,24.812,24.536,24.757,71183863,0
5/22/2003,24.821,25.323,24.696,25.115,69788153,0
5/23/2003,25.073,25.259,24.993,25.125,42410758,0
5/27/2003,24.976,26.128,24.949,26.023,113422102,0
5/28/2003,26.079,26.294,25.9,26.105,85302791,0
5/29/2003,26.138,26.648,26.075,26.208,108849886,0
5/30/2003,26.412,26.714,26.34,26.643,87317821,0
6/2/2003,26.902,27.011,26.212,26.456,115098154,0
6/3/2003,26.324,26.717,26.225,26.7,91340236,0
6/4/2003,26.654,27.342,26.571,27.198,97354838,0
6/5/2003,26.941,27.433,26.797,27.397,99254049,0
6/6/2003,27.911,28.142,26.864,26.945,175760355,0
6/9/2003,26.827,27.025,26.409,26.585,106167391,0
6/10/2003,26.705,27.011,26.543,26.993,77888705,0
6/11/2003,26.891,27.401,26.65,27.293,97664347,0
6/12/2003,27.398,27.496,27.058,27.407,88854447,0
6/13/2003,27.42,27.484,26.704,26.793,93203530,0
6/16/2003,26.979,27.631,26.825,27.613,79635962,0
6/17/2003,27.744,27.822,27.331,27.508,75554599,0
6/18/2003,27.419,27.929,27.231,27.651,89698779,0
6/19/2003,27.7,27.933,27.162,27.198,88878379,0
6/20/2003,27.449,27.528,27.055,27.168,79959422,0
6/23/2003,27.121,27.156,26.434,26.747,96740895,0
6/24/2003,26.583,26.942,26.406,26.538,92826923,0
6/25/2003,26.531,26.989,26.354,26.399,105402230,0
6/26/2003,26.562,27.075,26.476,27.02,88566141,0
6/27/2003,27.047,27.333,26.618,26.672,92216754,0
6/30/2003,26.973,27.133,26.651,26.783,80557787,0
7/1/2003,26.559,27.167,26.168,27.141,118362012,0
7/2/2003,27.196,27.717,27.168,27.699,91655355,0
7/3/2003,27.459,27.814,27.252,27.35,55962071,0
7/7/2003,27.696,28.527,27.687,28.517,99025948,0
7/8/2003,28.418,28.894,28.277,28.866,91556505,0
7/9/2003,28.772,29.052,28.55,28.789,100195930,0
7/10/2003,28.476,28.603,28.012,28.255,115117906,0
7/11/2003,28.302,28.605,28.266,28.469,75743135,0
7/14/2003,28.919,29.285,28.676,28.808,94529415,0
7/15/2003,29.087,29.194,28.563,28.847,83937830,0
7/16/2003,29.033,29.068,28.379,28.762,89603984,0
7/17/2003,28.335,28.475,27.762,27.887,129990616,0
7/18/2003,28.077,28.214,27.649,27.972,90043156,0
7/21/2003,27.936,27.989,27.372,27.613,124494777,0
7/22/2003,27.822,28.171,27.598,28.028,102280680,0
7/23/2003,28.065,28.291,27.709,28.255,77227609,0
7/24/2003,28.484,28.639,27.798,27.887,92801866,0
7/25/2003,27.834,28.467,27.511,28.431,92503804,0
7/28/2003,28.49,28.607,28.259,28.517,62824034,0
7/29/2003,28.552,28.633,27.935,28.303,90092689,0
7/30/2003,28.354,28.38,28.013,28.093,63320375,0
7/31/2003,28.423,28.908,28.183,28.431,95673955,0
8/1/2003,28.338,28.426,27.989,28.131,82247026,0
8/4/2003,28.094,28.434,27.575,28.121,107745582,0
8/5/2003,28.092,28.156,26.921,27.02,124152038,0
8/6/2003,27.151,27.519,26.92,27.003,108250484,0
8/7/2003,27.025,27.284,26.845,27.103,75288480,0
8/8/2003,27.209,27.318,26.761,26.889,74567904,0
8/11/2003,26.903,27.37,26.859,27.188,71235362,0
8/12/2003,27.282,27.63,27.12,27.593,66737935,0
8/13/2003,27.703,27.784,27.408,27.603,64828479,0
8/14/2003,27.614,27.892,27.427,27.632,56216530,0
8/15/2003,27.726,27.985,27.662,27.878,31437340,0
8/18/2003,28.003,28.63,27.932,28.594,75163108,0
8/19/2003,28.72,28.96,28.485,28.951,76259178,0
8/20/2003,28.708,29.08,28.635,28.876,65118778,0
8/21/2003,29.14,29.351,28.855,29.185,86290827,0
8/22/2003,29.741,29.841,28.954,29.01,103992556,0
8/25/2003,28.939,29.099,28.804,29.073,48132290,0
8/26/2003,28.869,29.144,28.448,29.101,89270465,0
8/27/2003,29.052,29.358,28.943,29.33,53159086,0
8/28/2003,29.457,29.619,29.081,29.591,61849491,0
8/29/2003,29.542,29.917,29.488,29.857,59440634,0
9/2/2003,29.949,30.308,29.628,30.289,89797100,0
9/3/2003,30.493,30.584,30.09,30.272,95314873,0
9/4/2003,30.251,30.599,30.132,30.544,71283027,0
9/5/2003,30.38,30.714,30.113,30.357,101774386,0
9/8/2003,30.404,30.881,30.362,30.853,77483947,0
9/9/2003,30.694,30.754,30.337,30.486,98196349,0
9/10/2003,30.182,30.307,29.608,29.752,124823395,0
9/11/2003,29.76,30.208,29.517,30.08,108378565,0
9/12/2003,29.815,30.261,29.552,30.244,117381752,0
9/15/2003,30.264,30.327,29.904,29.949,61047361,0
9/16/2003,29.973,30.784,29.973,30.759,97813632,0
9/17/2003,30.702,30.851,30.429,30.64,89229128,0
9/18/2003,30.554,31.172,30.399,31.099,102295857,0
9/19/2003,31.108,31.172,30.725,30.92,78057159,0
9/22/2003,30.524,30.588,30.203,30.338,108993384,0
9/23/2003,30.38,30.909,30.329,30.872,87019710,0
9/24/2003,30.857,30.866,29.66,29.706,128672575,0
9/25/2003,29.848,30.169,29.293,29.32,131529345,0
9/26/2003,29.407,29.657,29.075,29.129,119202995,0
9/29/2003,29.3,29.666,29.023,29.639,108304523,0
9/30/2003,29.436,29.47,28.936,28.99,133221739,0
10/1/2003,29.163,29.721,28.997,29.648,119249919,0
10/2/2003,29.599,29.893,29.447,29.742,93834568,0
10/3/2003,30.269,30.82,30.243,30.573,126220824,0
10/6/2003,30.657,30.804,30.455,30.795,54977058,0
10/7/2003,30.549,30.988,30.411,30.988,89576195,0
10/8/2003,31.129,31.156,30.602,30.785,79831139,0
10/9/2003,31.219,31.544,30.788,31.025,132185853,0
10/10/2003,31.092,31.324,30.977,31.307,76442605,0
10/13/2003,31.424,31.631,31.226,31.514,68123041,0
10/14/2003,31.394,31.688,31.268,31.599,69628878,0
10/15/2003,32.012,32.056,31.322,31.456,108529862,0
10/16/2003,31.39,31.773,31.354,31.712,82696653,0
10/17/2003,31.663,31.735,30.939,30.948,109364403,0
10/20/2003,30.987,31.371,30.85,31.334,84477168,0
10/21/2003,31.425,31.702,31.245,31.524,82139844,0
10/22/2003,31.196,31.231,30.792,30.911,98575474,0
10/23/2003,30.535,30.855,30.443,30.553,106705275,0
10/24/2003,30.216,30.61,29.946,30.582,113822951,0
10/27/2003,30.655,30.803,30.435,30.592,71130261,0
10/28/2003,30.784,31.661,30.733,31.619,120085920,0
10/29/2003,31.481,31.669,31.366,31.59,82823914,0
10/30/2003,32.021,32.191,31.422,31.646,106310469,0
10/31/2003,31.69,31.734,31.35,31.456,62038091,0
11/3/2003,31.68,32.171,31.619,31.978,79561444,0
11/4/2003,31.922,32.08,31.706,31.767,67123985,0
11/5/2003,31.763,32.095,31.434,32.05,75382615,0
11/6/2003,32.001,32.162,31.6,32.134,101289410,0
11/7/2003,32.265,32.356,31.834,31.862,71014542,0
11/10/2003,31.924,31.961,31.377,31.465,77048662,0
11/11/2003,31.434,31.57,31.167,31.354,84544810,0
11/12/2003,31.45,32.156,31.423,32.022,89869788,0
11/13/2003,31.933,32.1,31.788,31.986,71845698,0
11/14/2003,32.023,32.212,31.254,31.334,101684635,0
11/17/2003,31.158,31.218,30.641,31.015,120834921,0
11/18/2003,31.185,31.273,30.247,30.299,121424683,0
11/19/2003,30.409,30.759,30.296,30.592,96533824,0
11/20/2003,30.336,31.014,30.238,30.299,131193364,0
11/21/2003,30.473,30.638,30.163,30.612,91461833,0
11/24/2003,30.866,31.52,30.821,31.456,102951903,0
11/25/2003,31.557,31.699,31.377,31.456,81102042,0
11/26/2003,31.652,31.758,31.125,31.599,81467893,0
11/28/2003,31.53,31.742,31.483,31.637,27737679,0
12/1/2003,31.94,32.206,31.723,32.107,92544249,0
12/2/2003,32.036,32.241,31.82,31.93,69888178,0
12/3/2003,32.05,32.301,31.524,31.524,120285726,0
12/4/2003,31.64,31.936,31.371,31.862,114435653,0
12/5/2003,31.542,31.744,31.263,31.334,97835631,0
12/8/2003,31.318,31.594,31.102,31.514,97243613,0
12/9/2003,31.691,31.71,30.718,30.785,122954382,0
12/10/2003,30.846,31.028,30.517,30.902,115758702,0
12/11/2003,30.853,31.65,30.844,31.572,121178051,0
12/12/2003,31.578,31.604,31.208,31.514,80725174,0
12/15/2003,32.126,32.18,30.984,31.099,118647889,0
12/16/2003,31.112,31.318,30.778,31.166,100478666,0
12/17/2003,31.133,31.302,30.917,31.22,76636665,0
12/18/2003,31.25,31.868,31.25,31.796,100628403,0
12/19/2003,31.845,31.882,31.478,31.712,100372417,0
12/22/2003,31.61,31.905,31.557,31.805,71104607,0
12/23/2003,31.835,32.212,31.773,32.05,74920899,0
12/24/2003,32.063,32.225,32.027,32.115,50122385,0
12/26/2003,32.168,32.284,32.043,32.069,28503270,0
12/29/2003,32.231,32.679,32.222,32.597,70758023,0
12/30/2003,32.685,32.73,32.477,32.713,53927983,0
12/31/2003,32.759,32.777,32.427,32.616,67624177,0
1/2/2004,32.799,32.915,32.406,32.53,61734845,0
1/5/2004,32.728,33.244,32.709,33.183,77930515,0
1/6/2004,33.177,33.478,33.059,33.408,67099832,0
1/7/2004,33.35,33.71,33.165,33.71,80291987,0
1/8/2004,33.856,33.991,33.632,33.972,85860089,0
1/9/2004,33.738,34.312,33.63,33.755,105397755,0
1/12/2004,33.863,34.312,33.711,34.294,86811565,0
1/13/2004,34.239,34.323,33.64,33.955,103916336,0
1/14/2004,34.067,34.217,33.771,34.067,76147252,0
1/15/2004,33.929,34.402,33.66,34.152,116745302,0
1/16/2004,34.33,34.555,34.143,34.501,86445414,0
1/20/2004,34.652,34.892,34.276,34.481,91649519,0
1/21/2004,34.34,34.582,33.991,34.331,125411969,0
1/22/2004,34.491,34.615,34.053,34.133,100661430,0
1/23/2004,34.18,34.403,33.795,34.002,99215950,0
1/26/2004,33.973,34.573,33.847,34.52,94507672,0
1/27/2004,34.453,34.563,33.721,33.764,108632160,0
1/28/2004,33.943,34.05,33.101,33.193,143031032,0
1/29/2004,33.312,33.376,32.795,33.312,160891146,0
1/30/2004,33.277,33.493,33.073,33.164,94193597,0
2/2/2004,33.282,33.535,32.942,33.078,105628842,0
2/3/2004,33.022,33.315,32.959,33.04,82140980,0
2/4/2004,32.762,32.977,32.501,32.501,122876880,0
2/5/2004,32.662,32.839,32.5,32.626,108189438,0
2/6/2004,32.746,33.353,32.683,33.22,119792125,0
2/9/2004,33.407,33.442,33.148,33.212,65743475,0
2/10/2004,33.15,33.463,33.122,33.255,72715839,0
2/11/2004,33.309,33.695,33.16,33.614,103414998,0
2/12/2004,33.566,33.726,33.313,33.321,78872103,0
2/13/2004,33.452,33.971,32.888,33.049,101232361,0
2/17/2004,33.348,33.653,33.294,33.492,77891746,0
2/18/2004,33.561,33.704,33.391,33.597,79325357,0
2/19/2004,33.874,33.901,32.933,33.078,112740788,0
2/20/2004,33.099,33.226,32.698,32.974,147944608,0
2/23/2004,33.098,33.125,32.302,32.607,139957237,0
2/24/2004,32.477,32.791,32.298,32.53,139177433,0
2/25/2004,32.595,32.809,32.504,32.731,83217717,0
2/26/2004,32.626,32.956,32.482,32.803,79732530,0
2/27/2004,32.89,33.051,32.451,32.722,111079009,0
3/1/2004,32.812,33.163,32.625,33.144,89094376,0
3/2/2004,33.079,33.256,32.749,32.757,102329619,0
3/3/2004,32.659,32.766,32.393,32.578,93836307,0
3/4/2004,32.603,32.951,32.558,32.889,73662041,0
3/5/2004,32.578,33.232,32.525,32.766,132031978,0
3/8/2004,32.826,32.942,31.97,32.003,125850700,0
3/9/2004,32.034,32.186,31.774,31.901,141008201,0
3/10/2004,31.988,32.211,31.432,31.485,150018759,0
3/11/2004,31.372,31.783,31.132,31.194,170062721,0
3/12/2004,31.472,31.838,31.446,31.767,132311951,0
3/15/2004,31.634,31.668,31.141,31.21,129459784,0
3/16/2004,31.411,31.538,30.984,31.269,137776720,0
3/17/2004,31.499,31.866,31.471,31.757,102485461,0
3/18/2004,31.645,31.725,31.286,31.619,124348123,0
3/19/2004,31.565,31.725,31.064,31.09,111746894,0
3/22/2004,30.891,30.909,30.441,30.696,149640786,0
3/23/2004,30.94,30.996,30.418,30.437,140800587,0
3/24/2004,30.548,30.977,30.418,30.785,132898997,0
3/25/2004,31.001,31.725,30.974,31.619,158855292,0
3/26/2004,31.578,31.825,31.486,31.504,87681004,0
3/29/2004,31.761,32.165,31.743,32.013,116117893,0
3/30/2004,31.913,32.152,31.776,32.124,106990107,0
3/31/2004,32.13,32.203,31.854,32.06,96132331,0
4/1/2004,32.039,32.432,32.012,32.354,104000102,0
4/2/2004,33.004,33.245,32.673,33.193,163155907,0
4/5/2004,33.108,33.547,33.072,33.502,75289388,0
4/6/2004,33.239,33.317,33.024,33.078,110245020,0
4/7/2004,33.094,33.203,32.799,33.049,101718012,0
4/8/2004,33.417,33.452,32.87,33.049,86261510,0
4/12/2004,33.122,33.318,33.086,33.255,61791176,0
4/13/2004,33.402,33.419,32.614,32.766,112488063,0
4/14/2004,32.568,33.052,32.524,32.926,127067446,0
4/15/2004,32.879,32.978,32.228,32.344,138110761,0
4/16/2004,32.387,32.491,32.017,32.286,123782643,0
4/19/2004,32.217,32.738,32.19,32.683,95945429,0
4/20/2004,32.752,32.911,31.883,31.92,133631548,0
4/21/2004,32.11,32.299,31.888,32.192,131754081,0
4/22/2004,32.208,33.11,32.189,33.03,153828758,0
4/23/2004,33.17,33.328,33.009,33.284,102687470,0
4/26/2004,33.262,33.362,32.79,33.049,83149660,0
4/27/2004,33.055,33.268,32.822,32.984,97864576,0
4/28/2004,32.836,32.845,32.22,32.382,124921216,0
4/29/2004,32.284,32.506,31.579,31.881,175417695,0
4/30/2004,31.906,32.03,31.065,31.109,168581080,0
5/3/2004,31.312,31.776,31.211,31.401,130791696,0
5/4/2004,31.496,31.982,31.335,31.534,141050928,0
5/5/2004,31.688,31.941,31.491,31.787,109012791,0
5/6/2004,31.516,31.703,31.176,31.543,114842829,0
5/7/2004,31.396,31.887,31.233,31.287,153890680,0
5/10/2004,31.015,31.218,30.788,31.015,175450654,0
5/11/2004,31.288,31.654,31.243,31.485,134670535,0
5/12/2004,31.417,31.57,30.659,31.543,221076690,0
5/13/2004,31.361,31.71,31.234,31.317,154101721,0
5/14/2004,31.492,31.591,30.993,31.09,149429125,0
5/17/2004,30.751,31.003,30.511,30.785,168422712,0
5/18/2004,31.009,31.221,30.955,31.071,108072524,0
5/19/2004,31.453,31.766,30.981,31.034,158337420,0
5/20/2004,31.112,31.326,30.915,31.175,106131467,0
5/21/2004,31.317,31.458,31.075,31.325,124459881,0
5/24/2004,31.579,31.721,31.31,31.543,111632852,0
5/25/2004,31.448,32.281,31.27,32.172,163543243,0
5/26/2004,32.074,32.374,32.031,32.374,104854327,0
5/27/2004,32.462,32.65,32.257,32.578,123176228,0
5/28/2004,32.548,32.703,32.397,32.703,63015844,0
6/1/2004,32.447,32.7,32.305,32.654,101263584,0
6/2/2004,32.706,32.793,32.357,32.578,115726855,0
6/3/2004,32.478,32.531,32.048,32.192,108750447,0
6/4/2004,32.504,32.756,32.355,32.374,101996230,0
6/7/2004,32.598,33.191,32.507,33.144,120206600,0
6/8/2004,33.013,33.27,32.967,33.193,81073722,0
6/9/2004,33.087,33.15,32.658,32.731,109771189,0
6/10/2004,32.82,32.955,32.697,32.955,63832463,0
6/14/2004,32.754,32.754,32.297,32.493,95154768,0
6/15/2004,32.704,33.087,32.704,32.907,102782843,0
6/16/2004,32.895,33.015,32.79,32.86,72366083,0
6/17/2004,32.783,32.792,32.423,32.549,87027408,0
6/18/2004,32.471,32.954,32.435,32.597,87912339,0
6/21/2004,32.675,32.772,32.263,32.344,73068357,0
6/22/2004,32.35,32.831,32.224,32.813,113485831,0
6/23/2004,32.72,33.271,32.664,33.212,105508770,0
6/24/2004,33.116,33.413,33.027,33.144,103226946,0
6/25/2004,33.103,33.452,33.084,33.398,90542295,0
6/28/2004,33.537,33.564,33.01,33.115,105120663,0
6/29/2004,33.197,33.631,33.178,33.435,76298624,0
6/30/2004,33.506,33.909,33.417,33.764,109322794,0
7/1/2004,33.689,33.689,32.891,33.134,136539628,0
7/2/2004,33.133,33.143,32.766,32.935,82788637,0
7/6/2004,32.742,32.742,32.05,32.23,145588370,0
7/7/2004,32.17,32.466,32.133,32.295,106887026,0
7/8/2004,32.036,32.323,31.803,31.94,121566841,0
7/9/2004,32.065,32.244,31.877,31.986,96140136,0
7/12/2004,31.815,31.926,31.522,31.842,91499470,0
7/13/2004,31.924,32.038,31.68,31.805,90783437,0
7/14/2004,31.494,31.898,31.361,31.485,133547964,0
7/15/2004,31.596,31.746,31.364,31.372,101060892,0
7/16/2004,31.694,31.713,30.971,31.015,134576660,0
7/19/2004,31.109,31.28,30.831,30.948,118940223,0
7/20/2004,31.075,31.834,31.05,31.693,131303906,0
7/21/2004,31.825,31.898,30.727,30.776,152097155,0
7/22/2004,30.843,31.407,30.641,31.194,147709712,0
7/23/2004,30.967,31.002,30.436,30.602,119743268,0
7/26/2004,30.631,30.779,30.147,30.466,126279702,0
7/27/2004,30.589,31.054,30.451,30.892,115660514,0
7/28/2004,30.784,30.985,30.253,30.759,172458197,0
7/29/2004,31.056,31.242,30.867,31.118,110605213,0
7/30/2004,31.096,31.4,30.999,31.21,92788516,0
8/2/2004,30.966,31.331,30.83,31.279,90812818,0
8/3/2004,31.166,31.244,30.584,30.621,95859625,0
8/4/2004,30.549,30.823,30.419,30.63,96947553,0
8/5/2004,30.735,30.776,30.062,30.062,122632485,0
8/6/2004,29.881,29.888,29.217,29.273,166339677,0
8/9/2004,29.359,29.489,29.211,29.35,88610590,0
8/10/2004,29.49,29.955,29.454,29.716,118268724,0
8/11/2004,29.389,29.557,29.118,29.45,135497934,0
8/12/2004,29.242,29.395,28.956,29.048,127096529,0
8/13/2004,29.207,29.291,28.94,29.091,102186075,0
8/16/2004,29.17,29.691,29.151,29.422,87026907,0
8/17/2004,29.627,29.912,29.509,29.752,100134448,0
8/18/2004,29.572,30.335,29.527,30.281,119179186,0
8/19/2004,30.174,30.282,29.886,30.119,117031368,0
8/20/2004,30.027,30.538,29.973,30.417,102812203,0
8/23/2004,30.458,30.659,30.337,30.495,93217668,0
8/24/2004,30.641,30.694,30.248,30.486,96818288,0
8/25/2004,30.48,30.956,30.331,30.911,98801453,0
8/26/2004,30.831,30.914,30.7,30.776,64447391,0
8/27/2004,30.839,31.029,30.811,30.92,65494950,0
8/30/2004,30.784,30.802,30.365,30.4,69694156,0
8/31/2004,30.427,30.52,30.098,30.427,90847935,0
9/1/2004,30.354,30.834,30.238,30.659,108020706,0
9/2/2004,30.582,31.205,30.564,31.118,92827646,0
9/3/2004,30.81,31.018,30.461,30.544,100836736,0
9/7/2004,30.768,30.959,30.52,30.795,106826283,0
9/8/2004,30.695,31.025,30.578,30.686,113420908,0
9/9/2004,30.822,31.092,30.547,30.948,116681250,0
9/10/2004,30.964,31.481,30.837,31.419,121380992,0
9/13/2004,31.54,31.962,31.44,31.833,122217758,0
9/14/2004,31.712,31.955,31.631,31.872,85482987,0
9/15/2004,31.684,31.712,31.416,31.534,100754000,0
9/16/2004,31.546,31.821,31.429,31.599,75026005,0
9/17/2004,31.514,31.772,31.451,31.693,93797336,0
9/20/2004,31.569,31.996,31.468,31.693,123729326,0
9/21/2004,31.798,32.074,31.69,31.824,104714258,0
9/22/2004,31.708,31.725,31.196,31.269,113330134,0
9/23/2004,31.294,31.446,31.202,31.24,103398029,0
9/24/2004,31.298,31.475,31.083,31.128,115428783,0
9/27/2004,30.972,31.078,30.755,30.862,96151999,0
9/28/2004,30.912,31.038,30.628,30.93,97318257,0
9/29/2004,30.899,31.417,30.89,31.382,106302601,0
9/30/2004,31.33,31.557,31.213,31.439,83288051,0
10/1/2004,31.715,32.342,31.634,32.295,132182279,0
10/4/2004,32.528,32.762,32.429,32.484,120756249,0
10/5/2004,32.413,32.648,32.354,32.53,100317990,0
10/6/2004,32.481,32.821,32.303,32.786,98166135,0
10/7/2004,32.688,32.803,32.357,32.416,92085453,0
10/8/2004,32.282,32.423,31.761,31.833,128613622,0
10/11/2004,31.961,32.082,31.85,31.986,57206570,0
10/12/2004,31.696,32.062,31.489,31.93,109416523,0
10/13/2004,32.246,32.328,31.692,31.852,148064163,0
10/14/2004,31.928,32.007,31.605,31.712,111099749,0
10/15/2004,31.745,32.076,31.56,31.872,144416334,0
10/18/2004,31.769,32.431,31.671,32.334,121758057,0
10/19/2004,32.544,32.718,32.017,32.097,145288386,0
10/20/2004,32.051,32.409,31.891,32.248,119080985,0
10/21/2004,32.415,32.907,32.291,32.741,137091425,0
10/22/2004,32.748,32.809,31.971,32.022,127806822,0
10/25/2004,31.964,32.033,31.745,31.872,114992309,0
10/26/2004,31.89,32.059,31.674,32.041,109741072,0
10/27/2004,32.065,33.005,31.951,32.86,170369511,0
10/28/2004,32.817,33.213,32.722,33.068,124190685,0
10/29/2004,33.021,33.315,32.805,33.013,112649419,0
11/1/2004,33.081,33.257,32.919,33.134,80885179,0
11/2/2004,33.187,33.598,33.122,33.248,121750322,0
11/3/2004,33.776,33.902,33.232,33.464,157604401,0
11/4/2004,33.329,33.796,33.199,33.652,125779113,0
11/5/2004,34.017,34.142,33.65,33.965,130788338,0
11/8/2004,33.948,34.081,33.857,33.992,74326394,0
11/9/2004,33.935,34.131,33.826,33.927,95051201,0
11/10/2004,33.929,34.045,33.678,33.803,106341452,0
11/11/2004,33.916,34.336,33.871,34.255,111039164,0
11/12/2004,34.3,34.675,34.147,34.586,114485366,0
11/15/2004,34.567,34.762,34.439,34.735,92443108,0
11/16/2004,34.582,34.599,34.278,34.52,108660123,0
11/17/2004,34.739,35.177,34.739,34.991,139988848,0
11/18/2004,34.872,35.212,34.793,35.149,106077631,0
11/19/2004,35.104,35.149,34.525,34.603,132401330,0
11/22/2004,34.54,34.951,34.423,34.934,89295439,0
11/23/2004,34.894,35.02,34.537,34.876,102765575,0
11/24/2004,34.974,35.242,34.955,35.187,82768324,0
11/26/2004,35.218,35.317,35.04,35.075,34932877,0
11/29/2004,35.299,35.457,34.858,35.065,105938857,0
11/30/2004,35.16,35.242,34.946,35,97983428,0
12/1/2004,35.133,35.752,35.133,35.717,114426454,0
12/2/2004,35.625,36.134,35.571,35.846,136376719,0
12/3/2004,36.102,36.315,35.858,35.902,127672520,0
12/6/2004,35.891,36.169,35.705,36.029,78709169,0
12/7/2004,36.095,36.225,35.362,35.404,135761255,0
12/8/2004,35.423,35.765,35.336,35.614,11314425,0
12/9/2004,35.328,35.954,35.103,35.826,150174682,0
12/10/2004,35.645,35.849,35.555,35.726,96320704,0
12/13/2004,35.993,36.091,35.768,36.037,83046546,0
12/14/2004,36.037,36.313,36.011,36.213,102818184,0
12/15/2004,36.224,36.398,35.921,36.084,106381899,0
12/16/2004,36.094,36.19,35.628,35.745,96233203,0
12/17/2004,35.802,35.957,35.615,35.651,108443349,0
12/20/2004,35.74,35.918,35.305,35.404,117803151,0
12/21/2004,35.577,35.863,35.475,35.836,92102280,0
12/22/2004,35.715,36.066,35.669,35.884,83365588,0
12/23/2004,35.778,36.051,35.716,35.912,50685533,0
12/27/2004,36.105,36.141,35.583,35.754,74364443,0
12/28/2004,35.828,36.129,35.776,36.103,69266410,0
12/29/2004,36.06,36.275,36.042,36.149,51584418,0
12/30/2004,36.192,36.236,36.067,36.121,46186431,0
12/31/2004,36.154,36.233,35.928,36.056,48841339,0
1/3/2005,36.209,36.393,35.561,35.678,111787644,0
1/4/2005,35.829,35.894,34.821,35.028,151258105,0
1/5/2005,34.939,35.19,34.748,34.811,141628343,0
1/6/2005,34.884,34.957,34.622,34.632,113984820,0
1/7/2005,34.831,35.109,34.515,34.821,136288865,0
1/10/2005,34.72,35.108,34.676,34.803,98273346,0
1/11/2005,34.657,34.773,34.386,34.558,117800773,0
1/12/2005,34.713,34.865,34.334,34.848,141433160,0
1/13/2005,34.847,35.092,34.333,34.388,112904440,0
1/14/2005,34.5,34.789,34.491,34.708,103484785,0
1/18/2005,34.574,35.035,34.521,34.972,101596435,0
1/19/2005,34.985,35.002,34.38,34.396,116222868,0
1/20/2005,34.008,34.153,33.711,33.737,133917659,0
1/21/2005,33.851,33.916,33.41,33.464,153418508,0
1/24/2005,33.527,33.599,32.928,32.994,152240030,0
1/25/2005,33.209,33.496,33.108,33.154,131957046,0
1/26/2005,33.378,33.676,33.249,33.549,119001630,0
1/27/2005,33.502,33.665,33.302,33.511,114755847,0
1/28/2005,33.612,33.657,33.07,33.341,123631805,0
1/31/2005,33.739,33.892,33.648,33.774,98707549,0
2/1/2005,33.86,34.005,33.752,33.888,84821384,0
2/2/2005,33.999,34.08,33.701,33.945,110888059,0
2/3/2005,33.755,33.783,33.414,33.549,99835827,0
2/4/2005,33.554,34.159,33.554,34.095,109946687,0
2/7/2005,34.137,34.235,33.885,34.02,79228614,0
2/8/2005,34.014,34.33,33.977,34.086,80628750,0
2/9/2005,34.116,34.144,33.475,33.521,103265084,0
2/10/2005,33.648,33.703,33.304,33.549,122220900,0
2/11/2005,33.443,34.184,33.352,34.049,120341385,0
2/14/2005,34.046,34.262,34.036,34.199,60803311,0
2/15/2005,34.225,34.75,34.155,34.425,145511386,0
2/16/2005,34.347,34.464,34.167,34.304,88880080,0
2/17/2005,34.365,34.444,33.805,33.841,128028687,0
2/18/2005,33.854,33.936,33.656,33.737,76564864,0
2/22/2005,33.439,33.91,33.224,33.312,134248502,0
2/23/2005,33.451,33.477,33.144,33.36,105205033,0
2/24/2005,33.277,33.811,33.2,33.784,109995204,0
2/25/2005,33.755,34.045,33.675,33.972,88576291,0
2/28/2005,33.831,33.959,33.343,33.614,105998876,0
3/1/2005,33.747,34.046,33.711,33.982,86883133,0
3/2/2005,33.792,34.343,33.746,33.972,118755599,0
3/3/2005,34.06,34.078,33.437,33.69,99415353,0
3/4/2005,33.961,34.095,33.779,33.888,95906467,0
3/7/2005,33.964,34.586,33.927,34.379,103585511,0
3/8/2005,34.329,34.509,34.003,34.029,99207312,0
3/9/2005,34.026,34.26,33.844,33.935,108567153,0
3/10/2005,33.969,34.024,33.49,33.888,107444721,0
3/11/2005,34.037,34.155,33.431,33.569,113896005,0
3/14/2005,33.636,33.745,33.448,33.727,72599449,0
3/15/2005,33.798,33.851,33.41,33.455,103915306,0
3/16/2005,33.339,33.585,32.997,33.078,176667358,0
3/17/2005,33.062,33.315,33.001,33.154,111204568,0
3/18/2005,33.193,33.228,32.829,32.974,120577165,0
3/21/2005,33.058,33.196,32.744,33.04,102690282,0
3/22/2005,33.068,33.197,32.617,32.634,126227159,0
3/23/2005,32.594,32.955,32.576,32.749,107895402,0
3/24/2005,32.865,33.101,32.757,32.757,85884447,0
3/28/2005,32.887,33.067,32.796,32.823,66139440,0
3/29/2005,32.758,33.038,32.46,32.559,132370898,0
3/30/2005,32.723,33.218,32.714,33.174,127015214,0
3/31/2005,33.177,33.196,32.912,33.03,95856353,0
4/1/2005,33.25,33.304,32.627,32.693,159249088,0
4/4/2005,32.74,33.054,32.537,32.926,110829980,0
4/5/2005,32.957,33.12,32.893,33.021,73368329,0
4/6/2005,33.109,33.334,32.891,32.964,90981308,0
4/7/2005,32.991,33.369,32.972,33.36,98127037,0
4/8/2005,33.421,33.484,33.061,33.096,102218516,0
4/11/2005,33.192,33.218,32.873,32.945,78589859,0
4/12/2005,32.906,33.18,32.427,33.106,160398570,0
4/13/2005,33.021,33.057,32.496,32.568,120678721,0
